current,run,epoch,loss,accuracy,epoch duration,run duration,lr,batch_size,shuffle,device,num_workers,normalize
Train,4,19,0.16812989910443624,0.9363333333333334,4.621749401092529,97.88953280448914,0.01,1000,False,cuda,1,no_normal
Train,4,20,0.17029229812324048,0.9348666666666666,4.593583583831787,102.69074440002441,0.01,1000,False,cuda,1,no_normal
Test,4,4,0.5782942324876785,0.8347,1.5911755561828613,104.47506070137024,,1000,True,cuda,1,normal
Train,5,1,0.7297301024198533,0.7367333333333334,6.55532693862915,8.460225105285645,0.01,2000,True,cuda,1,normal
Train,5,2,0.38715811173121134,0.8547833333333333,6.650216579437256,15.299851179122925,0.01,2000,True,cuda,1,normal
Train,5,3,0.32446717818578086,0.8802833333333333,6.985613822937012,22.47536540031433,0.01,2000,True,cuda,1,normal
Train,5,4,0.2968199968338013,0.8904833333333333,6.650415897369385,29.332575798034668,0.01,2000,True,cuda,1,normal
Train,5,5,0.27588934352000555,0.8978166666666667,6.739339828491211,36.25663208961487,0.01,2000,True,cuda,1,normal
Test,5,1,0.30413901507854463,0.8889,1.5913231372833252,38.03477954864502,,1000,True,cuda,1,normal
Train,5,6,0.2593704824646314,0.9041166666666667,6.6483213901519775,44.77248668670654,0.01,2000,True,cuda,1,normal
Train,5,7,0.24795412470897038,0.90675,6.716577768325806,51.66868567466736,0.01,2000,True,cuda,1,normal
Train,5,8,0.23775997658570608,0.91125,6.673003435134888,58.528252840042114,0.01,2000,True,cuda,1,normal
Train,5,9,0.22978857159614563,0.9150833333333334,6.63256573677063,65.35963773727417,0.01,2000,True,cuda,1,normal
Train,5,10,0.22194581578175226,0.9162833333333333,6.657917499542236,72.19677734375,0.01,2000,True,cuda,1,normal
